Account,Line Item,Scenario,Year,Month,Amount,MonthNumber,MonthStartDate,MonthEndDate,Quarter
6001,  Salaries & Wages,Actual,2024,Dec,,12,12/1/2024,12/31/2024,Q4
6002,  Payroll Taxes,Actual,2024,Dec,-142479.14,12,12/1/2024,12/31/2024,Q4
6003,  Rent,Actual,2024,Dec,-62191.51,12,12/1/2024,12/31/2024,Q4
6004,  Marketing,Actual,2024,Dec,-391083.34,12,12/1/2024,12/31/2024,Q4
6005,  Software & Subscriptions,Actual,2024,Dec,-30628.64,12,12/1/2024,12/31/2024,Q4
6006,  Travel,Actual,2024,Dec,-128530.15,12,12/1/2024,12/31/2024,Q4
7001,  Interest Income,Actual,2024,Dec,2588.98,12,12/1/2024,12/31/2024,Q4
7002,  Interest Expense,Actual,2024,Dec,-4534.29,12,12/1/2024,12/31/2024,Q4
4001,  Core,Budget,2024,Jan,2228656.43,1,1/1/2024,1/31/2024,Q1
4002,  Pro,Budget,2024,Jan,1774746,1,1/1/2024,1/31/2024,Q1
4010,  Services,Budget,2024,Jan,1025681,1,1/1/2024,1/31/2024,Q1
5001,  Materials,Budget,2024,Jan,-1315566.36,1,1/1/2024,1/31/2024,Q1
5002,  Direct Labor,Budget,2024,Jan,-592224.98,1,1/1/2024,1/31/2024,Q1
5003,  Freight & Logistics,Budget,2024,Jan,-209746.08,1,1/1/2024,1/31/2024,Q1
6001,  Salaries & Wages,Budget,2024,Jan,-1050878,1,1/1/2024,1/31/2024,Q1
6002,  Payroll Taxes,Budget,2024,Jan,,1,1/1/2024,1/31/2024,Q1
6003,  Rent,Budget,2024,Jan,-61931.53,1,1/1/2024,1/31/2024,Q1
6004,  Marketing,Budget,2024,Jan,-363932.73,1,1/1/2024,1/31/2024,Q1
6005,  Software & Subscriptions,Budget,2024,Jan,-30676.32,1,1/1/2024,1/31/2024,Q1
6006,  Travel,Budget,2024,Jan,-103782.94,1,1/1/2024,1/31/2024,Q1
7001,  Interest Income,Budget,2024,Jan,3184.55,1,1/1/2024,1/31/2024,Q1
7002,  Interest Expense,Budget,2024,Jan,-4284.45,1,1/1/2024,1/31/2024,Q1
4001,  Core,Budget,2024,Feb,2474169,2,2/1/2024,2/29/2024,Q1
4002,  Pro,Budget,2024,Feb,1773440.61,2,2/1/2024,2/29/2024,Q1
4010,  Services,Budget,2024,Feb,1094147,2,2/1/2024,2/29/2024,Q1
5001,  Materials,Budget,2024,Feb,-1386918.6,2,2/1/2024,2/29/2024,Q1
5002,  Direct Labor,Budget,2024,Feb,-625916.18,2,2/1/2024,2/29/2024,Q1
5003,  Freight & Logistics,Budget,2024,Feb,-225296.84,2,2/1/2024,2/29/2024,Q1
6001,  Salaries & Wages,Budget,2024,Feb,-1023238.83,2,2/1/2024,2/29/2024,Q1
6002,  Payroll Taxes,Budget,2024,Feb,-143253.44,2,2/1/2024,2/29/2024,Q1
6003,  Rent,Budget,2024,Feb,-61961.56,2,2/1/2024,2/29/2024,Q1
6004,  Marketing,Budget,2024,Feb,-376236.85,2,2/1/2024,2/29/2024,Q1
6005,  Software & Subscriptions,Budget,2024,Feb,-30606.35,2,2/1/2024,2/29/2024,Q1
6006,  Travel,Budget,2024,Feb,-100831,2,2/1/2024,2/29/2024,Q1
7001,  Interest Income,Budget,2024,Feb,3111.23,2,2/1/2024,2/29/2024,Q1
7002,  Interest Expense,Budget,2024,Feb,-4125.34,2,2/1/2024,2/29/2024,Q1
4001,  Core,Budget,2024,Mar,2575776.47,3,3/1/2024,3/31/2024,Q1
4002,  Pro,Budget,2024,Mar,2025775.55,3,3/1/2024,3/31/2024,Q1
4010,  Services,Budget,2024,Mar,1177790.37,3,3/1/2024,3/31/2024,Q1
5001,  Materials,Budget,2024,Mar,-1504360.15,3,3/1/2024,3/31/2024,Q1
5002,  Direct Labor,Budget,2024,Mar,-683796.66,3,3/1/2024,3/31/2024,Q1
5003,  Freight & Logistics,Budget,2024,Mar,-243910.5,3,3/1/2024,3/31/2024,Q1
6001,  Salaries & Wages,Budget,2024,Mar,-1037539.37,3,3/1/2024,3/31/2024,Q1
6002,  Payroll Taxes,Budget,2024,Mar,-145255.52,3,3/1/2024,3/31/2024,Q1
6003,  Rent,Budget,2024,Mar,-61874.39,3,3/1/2024,3/31/2024,Q1
6004,  Marketing,Budget,2024,Mar,-415849.12,3,3/1/2024,3/31/2024,Q1
6005,  Software & Subscriptions,Budget,2024,Mar,-30156,3,3/1/2024,3/31/2024,Q1
6006,  Travel,Budget,2024,Mar,-117459,3,3/1/2024,3/31/2024,Q1
7001,  Interest Income,Budget,2024,Mar,3234.7,3,3/1/2024,3/31/2024,Q1
7002,  Interest Expense,Budget,2024,Mar,-3909.08,3,3/1/2024,3/31/2024,Q1
4001,  Core,Budget,2024,Apr,2532829.68,4,4/1/2024,4/30/2024,Q2
4002,  Pro,Budget,2024,Apr,1925849.53,4,4/1/2024,4/30/2024,Q2
4010,  Services,Budget,2024,Apr,1157020.48,4,4/1/2024,4/30/2024,Q2
5001,  Materials,Budget,2024,Apr,-1467127,4,4/1/2024,4/30/2024,Q2
5002,  Direct Labor,Budget,2024,Apr,-662135.01,4,4/1/2024,4/30/2024,Q2
5003,  Freight & Logistics,Budget,2024,Apr,-235551.57,4,4/1/2024,4/30/2024,Q2
6001,  Salaries & Wages,Budget,2024,Apr,-1037702.17,4,4/1/2024,4/30/2024,Q2
6002,  Payroll Taxes,Budget,2024,Apr,-145278.3,4,4/1/2024,4/30/2024,Q2
6003,  Rent,Budget,2024,Apr,-62225.95,4,4/1/2024,4/30/2024,Q2
6004,  Marketing,Budget,2024,Apr,,4,4/1/2024,4/30/2024,Q2
6005,  Software & Subscriptions,Budget,2024,Apr,-30325,4,4/1/2024,4/30/2024,Q2
6006,  Travel,Budget,2024,Apr,-115133.06,4,4/1/2024,4/30/2024,Q2
7001,  Interest Income,Budget,2024,Apr,3265.8,4,4/1/2024,4/30/2024,Q2
7002,  Interest Expense,Budget,2024,Apr,-3940.01,4,4/1/2024,4/30/2024,Q2
4001,  Core,Budget,2024,May,2542753,5,5/1/2024,5/31/2024,Q2
4002,  Pro,Budget,2024,May,1918729.04,5,5/1/2024,5/31/2024,Q2
4010,  Services,Budget,2024,May,1242202.53,5,5/1/2024,5/31/2024,Q2
5001,  Materials,Budget,2024,May,-1483066,5,5/1/2024,5/31/2024,Q2
5002,  Direct Labor,Budget,2024,May,-670705.84,5,5/1/2024,5/31/2024,Q2
5003,  Freight & Logistics,Budget,2024,May,-239445.83,5,5/1/2024,5/31/2024,Q2
6001,  Salaries & Wages,Budget,2024,May,-1044448.39,5,5/1/2024,5/31/2024,Q2
6002,  Payroll Taxes,Budget,2024,May,-146223,5,5/1/2024,5/31/2024,Q2
6003,  Rent,Budget,2024,May,-61992.86,5,5/1/2024,5/31/2024,Q2
6004,  Marketing,Budget,2024,May,-402144,5,5/1/2024,5/31/2024,Q2
6005,  Software & Subscriptions,Budget,2024,May,-30423.96,5,5/1/2024,5/31/2024,Q2
6006,  Travel,Budget,2024,May,-118009.26,5,5/1/2024,5/31/2024,Q2
7001,  Interest Income,Budget,2024,May,3181.24,5,5/1/2024,5/31/2024,Q2
7002,  Interest Expense,Budget,2024,May,-4170,5,5/1/2024,5/31/2024,Q2
4001,  Core,Budget,2024,Jun,2573111.37,6,6/1/2024,6/30/2024,Q2
4002,  Pro,Budget,2024,Jun,2053128.56,6,6/1/2024,6/30/2024,Q2
4010,  Services,Budget,2024,Jun,1232373.97,6,6/1/2024,6/30/2024,Q2
5001,  Materials,Budget,2024,Jun,,6,6/1/2024,6/30/2024,Q2
5002,  Direct Labor,Budget,2024,Jun,-688095,6,6/1/2024,6/30/2024,Q2
5003,  Freight & Logistics,Budget,2024,Jun,-245276.58,6,6/1/2024,6/30/2024,Q2
6001,  Salaries & Wages,Budget,2024,Jun,-1052465.28,6,6/1/2024,6/30/2024,Q2
6002,  Payroll Taxes,Budget,2024,Jun,-147345.13,6,6/1/2024,6/30/2024,Q2
6003,  Rent,Budget,2024,Jun,-62103,6,6/1/2024,6/30/2024,Q2
6004,  Marketing,Budget,2024,Jun,-417577,6,6/1/2024,6/30/2024,Q2
6005,  Software & Subscriptions,Budget,2024,Jun,-30251.7,6,6/1/2024,6/30/2024,Q2
6006,  Travel,Budget,2024,Jun,-119648.37,6,6/1/2024,6/30/2024,Q2
7001,  Interest Income,Budget,2024,Jun,3188.94,6,6/1/2024,6/30/2024,Q2
7002,  Interest Expense,Budget,2024,Jun,-3836,6,6/1/2024,6/30/2024,Q2
4001,  Core,Budget,2024,Jul,2818084.62,7,7/1/2024,7/31/2024,Q3
4002,  Pro,Budget,2024,Jul,2111782.09,7,7/1/2024,7/31/2024,Q3
4010,  Services,Budget,2024,Jul,1221698.85,7,7/1/2024,7/31/2024,Q3
5001,  Materials,Budget,2024,Jul,-1609984.39,7,7/1/2024,7/31/2024,Q3
5002,  Direct Labor,Budget,2024,Jul,-726191.68,7,7/1/2024,7/31/2024,Q3
5003,  Freight & Logistics,Budget,2024,Jul,-261490.39,7,7/1/2024,7/31/2024,Q3
6001,  Salaries & Wages,Budget,2024,Jul,-1038706.36,7,7/1/2024,7/31/2024,Q3
6002,  Payroll Taxes,Budget,2024,Jul,-145418.88,7,7/1/2024,7/31/2024,Q3
6003,  Rent,Budget,2024,Jul,-62109.86,7,7/1/2024,7/31/2024,Q3
6004,  Marketing,Budget,2024,Jul,-443027.15,7,7/1/2024,7/31/2024,Q3
6005,  Software & Subscriptions,Budget,2024,Jul,-30515.47,7,7/1/2024,7/31/2024,Q3
6006,  Travel,Budget,2024,Jul,-114785.81,7,7/1/2024,7/31/2024,Q3
7001,  Interest Income,Budget,2024,Jul,2914,7,7/1/2024,7/31/2024,Q3
7002,  Interest Expense,Budget,2024,Jul,-4323.36,7,7/1/2024,7/31/2024,Q3
4001,  Core,Budget,2024,Aug,2556724.56,8,8/1/2024,8/31/2024,Q3
4002,  Pro,Budget,2024,Aug,1973952.54,8,8/1/2024,8/31/2024,Q3
4010,  Services,Budget,2024,Aug,1213195.07,8,8/1/2024,8/31/2024,Q3
5001,  Materials,Budget,2024,Aug,-1490297.29,8,8/1/2024,8/31/2024,Q3
5002,  Direct Labor,Budget,2024,Aug,-674886.22,8,8/1/2024,8/31/2024,Q3
5003,  Freight & Logistics,Budget,2024,Aug,-238704.93,8,8/1/2024,8/31/2024,Q3
6001,  Salaries & Wages,Budget,2024,Aug,-1025315.97,8,8/1/2024,8/31/2024,Q3
6002,  Payroll Taxes,Budget,2024,Aug,-143544,8,8/1/2024,8/31/2024,Q3
6003,  Rent,Budget,2024,Aug,-61982.63,8,8/1/2024,8/31/2024,Q3
6004,  Marketing,Budget,2024,Aug,,8,8/1/2024,8/31/2024,Q3
6005,  Software & Subscriptions,Budget,2024,Aug,-30806.45,8,8/1/2024,8/31/2024,Q3
6006,  Travel,Budget,2024,Aug,,8,8/1/2024,8/31/2024,Q3
7001,  Interest Income,Budget,2024,Aug,3147.05,8,8/1/2024,8/31/2024,Q3
7002,  Interest Expense,Budget,2024,Aug,-4517.72,8,8/1/2024,8/31/2024,Q3
4001,  Core,Budget,2024,Sep,2528507,9,9/1/2024,9/30/2024,Q3
4002,  Pro,Budget,2024,Sep,1895368.46,9,9/1/2024,9/30/2024,Q3
4010,  Services,Budget,2024,Sep,1170692.23,9,9/1/2024,9/30/2024,Q3
5001,  Materials,Budget,2024,Sep,-1449753.13,9,9/1/2024,9/30/2024,Q3
5002,  Direct Labor,Budget,2024,Sep,,9,9/1/2024,9/30/2024,Q3
5003,  Freight & Logistics,Budget,2024,Sep,-232937.2,9,9/1/2024,9/30/2024,Q3
6001,  Salaries & Wages,Budget,2024,Sep,-1035747.15,9,9/1/2024,9/30/2024,Q3
6002,  Payroll Taxes,Budget,2024,Sep,-145004.6,9,9/1/2024,9/30/2024,Q3
6003,  Rent,Budget,2024,Sep,-62193.19,9,9/1/2024,9/30/2024,Q3
6004,  Marketing,Budget,2024,Sep,-392485.04,9,9/1/2024,9/30/2024,Q3
6005,  Software & Subscriptions,Budget,2024,Sep,-30348.92,9,9/1/2024,9/30/2024,Q3
6006,  Travel,Budget,2024,Sep,-107773.68,9,9/1/2024,9/30/2024,Q3
7001,  Interest Income,Budget,2024,Sep,3084.86,9,9/1/2024,9/30/2024,Q3
7002,  Interest Expense,Budget,2024,Sep,-4077.18,9,9/1/2024,9/30/2024,Q3
4001,  Core,Budget,2024,Oct,2643557,10,10/1/2024,10/31/2024,Q4
4002,  Pro,Budget,2024,Oct,2021664.65,10,10/1/2024,10/31/2024,Q4
4010,  Services,Budget,2024,Oct,1194989,10,10/1/2024,10/31/2024,Q4
5001,  Materials,Budget,2024,Oct,,10,10/1/2024,10/31/2024,Q4
5002,  Direct Labor,Budget,2024,Oct,-687603.5,10,10/1/2024,10/31/2024,Q4
5003,  Freight & Logistics,Budget,2024,Oct,-245924.32,10,10/1/2024,10/31/2024,Q4
6001,  Salaries & Wages,Budget,2024,Oct,-1027612.66,10,10/1/2024,10/31/2024,Q4
6002,  Payroll Taxes,Budget,2024,Oct,-143865.78,10,10/1/2024,10/31/2024,Q4
6003,  Rent,Budget,2024,Oct,-62059.93,10,10/1/2024,10/31/2024,Q4
6004,  Marketing,Budget,2024,Oct,-414268,10,10/1/2024,10/31/2024,Q4
6005,  Software & Subscriptions,Budget,2024,Oct,-30391.16,10,10/1/2024,10/31/2024,Q4
6006,  Travel,Budget,2024,Oct,-117415,10,10/1/2024,10/31/2024,Q4
7001,  Interest Income,Budget,2024,Oct,3237.79,10,10/1/2024,10/31/2024,Q4
7002,  Interest Expense,Budget,2024,Oct,-4278.68,10,10/1/2024,10/31/2024,Q4
4001,  Core,Budget,2024,Nov,2655423.68,11,11/1/2024,11/30/2024,Q4
4002,  Pro,Budget,2024,Nov,2114683.84,11,11/1/2024,11/30/2024,Q4
4010,  Services,Budget,2024,Nov,1171544.89,11,11/1/2024,11/30/2024,Q4
5001,  Materials,Budget,2024,Nov,-1551946.54,11,11/1/2024,11/30/2024,Q4
5002,  Direct Labor,Budget,2024,Nov,-703453.2,11,11/1/2024,11/30/2024,Q4
5003,  Freight & Logistics,Budget,2024,Nov,-253247.3,11,11/1/2024,11/30/2024,Q4
6001,  Salaries & Wages,Budget,2024,Nov,-1043298.18,11,11/1/2024,11/30/2024,Q4
6002,  Payroll Taxes,Budget,2024,Nov,-146061.74,11,11/1/2024,11/30/2024,Q4
6003,  Rent,Budget,2024,Nov,-62294.58,11,11/1/2024,11/30/2024,Q4
6004,  Marketing,Budget,2024,Nov,-428593.44,11,11/1/2024,11/30/2024,Q4
6005,  Software & Subscriptions,Budget,2024,Nov,-30392.23,11,11/1/2024,11/30/2024,Q4
6006,  Travel,Budget,2024,Nov,-122575.13,11,11/1/2024,11/30/2024,Q4
7001,  Interest Income,Budget,2024,Nov,3187.87,11,11/1/2024,11/30/2024,Q4
7002,  Interest Expense,Budget,2024,Nov,,11,11/1/2024,11/30/2024,Q4
4001,  Core,Budget,2024,Dec,,12,12/1/2024,12/31/2024,Q4
4002,  Pro,Budget,2024,Dec,2246776.11,12,12/1/2024,12/31/2024,Q4
4010,  Services,Budget,2024,Dec,1281836.57,12,12/1/2024,12/31/2024,Q4
5001,  Materials,Budget,2024,Dec,-1678073.74,12,12/1/2024,12/31/2024,Q4
5002,  Direct Labor,Budget,2024,Dec,-750316.56,12,12/1/2024,12/31/2024,Q4
5003,  Freight & Logistics,Budget,2024,Dec,-271687.75,12,12/1/2024,12/31/2024,Q4
6001,  Salaries & Wages,Budget,2024,Dec,-1039860.13,12,12/1/2024,12/31/2024,Q4
6002,  Payroll Taxes,Budget,2024,Dec,-145580,12,12/1/2024,12/31/2024,Q4
6003,  Rent,Budget,2024,Dec,-62271,12,12/1/2024,12/31/2024,Q4
6004,  Marketing,Budget,2024,Dec,-464741.24,12,12/1/2024,12/31/2024,Q4
6005,  Software & Subscriptions,Budget,2024,Dec,-30850.95,12,12/1/2024,12/31/2024,Q4
6006,  Travel,Budget,2024,Dec,,12,12/1/2024,12/31/2024,Q4
7001,  Interest Income,Budget,2024,Dec,3368,12,12/1/2024,12/31/2024,Q4
7002,  Interest Expense,Budget,2024,Dec,-4147.46,12,12/1/2024,12/31/2024,Q4
